Kod stacji,Nazwa stacji,Rok,Miesiac,Dzien,Godzina,Temperatura powietrza,Status pomiaru TEMP,Temperatura termometru zwilzonego,Status pomiaru TTZW,Wskaznik lodu [L/W],Wskaznik wentylacji [W/N],Wilgotnosc wzgledna,Status pomiaru WLGW,Kod kierunku wiatru [kod],Status pomiaru DKDK,Predkosc wiatru [m/s],Status pomiaru FWR,Zachmurzenie ogolne,Status pomiaru ZOGK,Widzialnosc [kod],Status pomiaru WID
250190390,KRAKÓW-OBSERWATORIUM,2019,12,7,12,5.2,,3.5,,W,W,76,,  W,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,7,18,6.7,,4.9,,W,W,76,,  W,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,8,6,4.9,,3.4,,W,W,78,,  W,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,8,12,9.7,,5.8,,W,W,55,,WSW,,3,,3,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,8,18,4.9,,3.1,,W,W,74,,WSW,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,9,6,4.9,,4.5,,W,W,94,,WNW,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,9,12,9.7,,6.9,,W,W,67,,  W,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,9,18,6.7,,4.5,,W,W,71,,  W,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,10,6,4.3,,3.3,,W,W,85,,  W,,1,,5,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,10,12,4.8,,2.6,,W,W,68,,WNW,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,10,18,3.2,,1.0,,W,W,66,,WNW,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,11,6,-3.8,,-3.7,,L,W,98,,NNW,,1,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,11,12,2.0,,0.0,,W,W,67,,ESE,,2,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,11,18,-1.0,,-2.2,,L,W,77,,  E,,2,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,12,6,-5.4,,-5.4,,L,W,95,,  C,,0,,3,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,12,12,3.3,,0.9,,W,W,63,,  C,,0,,5,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,12,18,1.8,,0.5,,W,W,78,,ENE,,1,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,13,6,0.6,,0.3,,W,W,95,,  E,,1,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,13,12,7.9,,4.6,,W,W,59,, SE,,3,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,13,18,6.6,,2.8,,W,W,50,,  S,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,14,6,2.0,,0.9,,W,W,82,, NE,,1,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,14,12,7.7,,4.8,,W,W,63,,SSW,,1,,3,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,14,18,6.9,,4.5,,W,W,68,,  W,,5,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,15,6,6.7,,3.7,,W,W,60,,  W,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,15,12,9.0,,5.7,,W,W,60,,  C,,0,,8,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,15,18,9.3,,6.1,,W,W,62,,  C,,0,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,16,6,3.8,,3.5,,W,W,95,,  C,,0,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,16,12,10.6,,7.8,,W,W,68,,ENE,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,16,18,4.8,,4.0,,W,W,88,,NNW,,1,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,17,6,0.7,,0.4,,W,W,95,,  C,,0,,6,,6,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,17,12,6.7,,5.5,,W,W,84,,  C,,0,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,17,18,4.1,,3.8,,W,W,95,,  C,,0,,4,,6,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,18,6,2.9,,2.8,,W,W,98,,  C,,0,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,18,12,12.2,,9.5,,W,W,71,,  W,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,18,18,8.9,,7.9,,W,W,87,,  C,,0,,6,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,19,6,1.8,,1.7,,W,W,98,,  C,,0,,1,,2,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,19,12,5.0,,4.5,,W,W,93,,  E,,1,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,19,18,3.2,,3.1,,W,W,98,,  E,,1,,0,,2,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,20,6,4.5,,4.3,,W,W,97,,ENE,,1,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,20,12,14.2,,9.6,,W,W,54,,SSE,,2,,3,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,20,18,6.3,,5.2,,W,W,85,,  E,,1,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,21,6,12.8,,8.9,,W,W,59,,WSW,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,21,12,14.7,,9.7,,W,W,51,,  W,,2,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,21,18,8.3,,7.9,,W,W,95,,NNE,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,22,6,7.5,,7.4,,W,W,99,,  W,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,22,12,8.2,,6.9,,W,W,83,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,22,18,4.5,,4.2,,W,W,95,,SSW,,1,,5,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,23,6,4.9,,4.6,,W,W,96,,WSW,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,23,12,5.3,,4.9,,W,W,94,,  W,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,23,18,5.7,,5.2,,W,W,93,,WNW,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,24,6,5.7,,4.8,,W,W,87,,  W,,3,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,24,12,6.2,,4.7,,W,W,79,,WNW,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,24,18,4.9,,4.0,,W,W,87,,  W,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,25,6,2.7,,2.3,,W,W,94,,WSW,,1,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,25,12,4.4,,3.8,,W,W,91,,SSW,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,25,18,4.5,,4.3,,W,W,97,, NE,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,26,6,3.3,,2.5,,W,W,87,,  W,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,26,12,4.7,,3.2,,W,W,78,, NW,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,26,18,3.2,,2.5,,W,W,89,,  W,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,27,6,2.5,,1.9,,W,W,90,,  W,,2,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,27,12,2.1,,1.6,,W,W,92,,WNW,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,27,18,2.3,,1.2,,W,W,82,, NW,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,28,6,0.9,,0.1,,W,W,86,, NW,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,28,12,1.1,,-0.5,,W,W,73,, NW,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,28,18,-0.5,,-2.2,,L,W,69,,NNW,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,29,6,-1.1,,-2.7,,W,W,70,,  N,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,29,12,-0.7,,-2.1,,W,W,74,, NE,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,29,18,-1.0,,-2.3,,W,W,75,, NE,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,30,6,-2.1,,-3.4,,W,W,74,,WNW,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,30,12,2.5,,0.0,,W,W,60,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,30,18,3.3,,0.8,,W,W,62,,  W,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,31,6,2.6,,-0.1,,W,W,58,,SSW,,1,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,31,12,4.7,,2.2,,W,W,64,,  W,,4,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2019,12,31,18,4.9,,3.1,,W,W,74,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,1,6,3.1,,1.6,,W,W,77,,  W,,3,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,1,12,3.9,,1.9,,W,W,70,,WSW,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,1,18,1.1,,-0.1,,W,W,79,,  W,,3,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,2,6,-1.5,,-3.0,,W,W,71,,WSW,,1,,2,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,2,12,5.4,,0.9,,W,W,39,,  W,,2,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,2,18,-1.2,,-2.4,,W,W,77,,  W,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,3,6,-3.5,,-4.4,,W,W,81,,  W,,2,,0,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,3,12,4.8,,1.4,,W,W,52,,WSW,,2,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,3,18,3.9,,1.4,,W,W,63,,  W,,2,,2,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,4,6,5.1,,3.6,,W,W,78,,  W,,5,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,4,12,4.8,,2.3,,W,W,64,,  W,,4,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,4,18,2.3,,1.7,,W,W,90,,  W,,4,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,5,6,1.9,,0.0,,W,W,69,,WNW,,3,,8,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,5,12,2.8,,0.1,,W,W,58,, NW,,4,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,5,18,0.0,,-1.4,,W,W,75,,  W,,2,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,6,6,-1.8,,-2.5,,W,W,86,,  W,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,6,12,1.8,,-0.7,,W,W,59,,  W,,2,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,6,18,1.4,,-0.5,,W,W,68,,  S,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,7,6,-5.0,,-5.2,,L,W,91,,  W,,1,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,7,12,2.4,,-0.4,,W,W,56,,  W,,2,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,7,18,1.5,,-0.4,,W,W,68,,  W,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,8,6,0.8,,-0.1,,W,W,84,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,8,12,5.8,,3.1,,W,W,63,,  W,,3,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,8,18,3.3,,1.6,,W,W,74,,WSW,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,9,6,3.5,,3.4,,W,W,98,,  W,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,9,12,6.2,,5.7,,W,W,93,,  C,,0,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,9,18,5.2,,5.1,,W,W,99,,  C,,0,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,10,6,1.6,,1.2,,W,W,93,,  W,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,10,12,7.1,,4.3,,W,W,63,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,10,18,6.2,,4.1,,W,W,71,,WSW,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,11,6,5.3,,3.9,,W,W,80,,WSW,,4,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,11,12,4.6,,3.7,,W,W,87,,  W,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,11,18,3.3,,3.0,,W,W,95,,  W,,2,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,12,6,1.1,,0.2,,W,W,84,,SSE,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,12,12,5.3,,3.1,,W,W,69,,  W,,2,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,12,18,3.1,,1.2,,W,W,70,,  W,,1,,2,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,13,6,3.1,,1.3,,W,W,72,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,13,12,6.2,,3.7,,W,W,66,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,13,18,4.2,,2.7,,W,W,78,, SW,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,14,6,-1.7,,-1.9,,W,W,96,, NE,,1,,0,,4,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,14,12,1.8,,0.9,,W,W,85,, NW,,1,,4,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,14,18,-0.9,,-1.2,,W,W,94,,  W,,1,,2,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,15,6,-2.2,,-2.5,,W,W,94,,  C,,0,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,15,12,5.7,,2.7,,W,W,59,,  C,,0,,2,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,15,18,0.7,,-0.1,,W,W,86,,  E,,1,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,16,6,-0.3,,-0.8,,W,W,91,, SW,,1,,2,,5,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,16,12,2.7,,1.5,,W,W,81,,  W,,1,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,16,18,1.7,,1.1,,W,W,90,,  W,,1,,6,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,17,6,-2.5,,-2.5,,W,W,100,,ENE,,1,,8,,2,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,17,12,0.8,,0.7,,W,W,98,,  E,,2,,8,,3,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,17,18,0.4,,0.3,,W,W,98,,  W,,1,,8,,2,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,18,6,-1.1,,-1.3,,W,W,96,,  W,,1,,4,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,18,12,2.8,,1.9,,W,W,86,,WSW,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,18,18,1.7,,0.8,,W,W,85,,WSW,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,19,6,1.3,,1.1,,W,W,97,,  W,,1,,8,,4,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,19,12,3.6,,3.0,,W,W,91,,NNE,,1,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,19,18,3.4,,2.8,,W,W,91,,NNE,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,20,6,1.4,,0.7,,W,W,88,,NNE,,2,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,20,12,3.6,,2.0,,W,W,76,,WNW,,1,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,20,18,2.9,,1.0,,W,W,70,,  W,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,21,6,0.3,,-0.8,,W,W,80,,  W,,3,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,21,12,4.5,,1.7,,W,W,59,,WSW,,3,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,21,18,1.5,,0.0,,W,W,75,, SW,,2,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,22,6,-0.9,,-2.1,,W,W,77,,  W,,3,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,22,12,1.0,,-0.4,,W,W,76,,  S,,4,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,22,18,0.7,,0.3,,W,W,93,,  W,,3,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,23,6,-0.7,,-0.9,,W,W,96,,WSW,,1,,5,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,23,12,3.9,,2.0,,W,W,71,,WNW,,2,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,23,18,-0.5,,-1.5,,W,W,81,,  S,,1,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,24,6,-4.7,,-4.8,,L,W,93,,  W,,1,,0,,5,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,24,12,4.0,,0.6,,W,W,50,,WNW,,2,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,24,18,-0.4,,-1.3,,W,W,83,,WSW,,2,,6,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,25,6,-3.4,,-3.9,,W,W,89,,WSW,,1,,1,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,25,12,3.1,,0.5,,W,W,60,,WSW,,2,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,25,18,-1.4,,-2.1,,W,W,86,,WSW,,1,,0,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,26,6,-2.0,,-2.6,,W,W,88,,  C,,0,,8,,5,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,26,12,0.8,,-0.7,,W,W,74,,ENE,,1,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,26,18,-1.4,,-1.9,,W,W,90,,  S,,1,,7,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,27,6,-3.1,,-3.4,,W,W,94,,  W,,1,,4,,5,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,27,12,3.7,,1.5,,W,W,67,,WSW,,1,,4,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,27,18,0.3,,-0.5,,W,W,86,,WSW,,1,,1,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,28,6,-2.7,,-2.9,,W,W,96,, NE,,1,,7,,5,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,28,12,5.3,,4.2,,W,W,84,,  C,,0,,7,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,28,18,3.8,,3.1,,W,W,89,,  W,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,29,6,2.1,,0.2,,W,W,69,,  W,,2,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,29,12,5.6,,1.9,,W,W,49,,  W,,6,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,29,18,3.4,,1.6,,W,W,72,,WSW,,5,,8,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,30,6,2.3,,1.6,,W,W,89,,  W,,4,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,30,12,6.5,,2.7,,W,W,50,,WSW,,5,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,30,18,3.2,,2.6,,W,W,91,,WSW,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,31,6,5.5,,4.5,,W,W,86,,  W,,4,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,31,12,9.2,,7.9,,W,W,84,,  W,,5,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,1,31,18,8.1,,6.7,,W,W,82,,  W,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,1,6,9.5,,7.7,,W,W,78,,  W,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,1,12,14.0,,9.5,,W,W,55,,  W,,3,,6,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,1,18,8.3,,6.7,,W,W,80,,  W,,1,,3,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,2,6,7.1,,5.8,,W,W,83,,  W,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,2,12,8.8,,5.7,,W,W,62,,  W,,4,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,2,18,7.2,,5.5,,W,W,78,,WNW,,3,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,3,6,5.9,,5.1,,W,W,89,,  W,,2,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,3,12,6.9,,5.5,,W,W,81,,  W,,4,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,3,18,5.9,,5.1,,W,W,89,,  W,,3,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,4,6,5.3,,5.0,,W,W,96,,  E,,1,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,4,12,2.7,,2.4,,W,W,95,, NW,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,4,18,3.8,,2.7,,W,W,83,,WNW,,3,,7,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,5,6,2.7,,1.8,,W,W,86,, NW,,2,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,5,12,3.0,,0.0,,W,W,54,,  N,,5,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,5,18,-0.3,,-2.6,,W,W,58,,NNW,,2,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,6,6,-0.5,,-1.5,,W,W,81,,  W,,3,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,6,12,1.5,,0.3,,W,W,80,,  W,,4,,8,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,6,18,1.4,,0.8,,W,W,90,,  W,,4,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,7,6,3.2,,2.8,,W,W,94,,  W,,2,,8,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,7,12,2.9,,0.7,,W,W,66,, NE,,2,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,7,18,-0.9,,-3.0,,W,W,61,,ENE,,1,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,8,6,-4.6,,-5.2,,L,W,83,,WNW,,2,,1,,7,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,8,12,5.4,,1.3,,W,W,44,,SSE,,1,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,8,18,0.5,,-1.0,,W,W,74,,  W,,1,,0,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,9,6,-3.6,,-3.7,,L,W,94,,  N,,1,,5,,6,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,9,12,9.4,,4.7,,W,W,45,,SSW,,2,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,9,18,3.2,,1.0,,W,W,66,,SSE,,1,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,10,6,7.9,,4.1,,W,W,53,,  S,,3,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,10,12,8.2,,6.1,,W,W,73,,WSW,,3,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,10,18,6.9,,3.8,,W,W,59,,  W,,4,,4,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,11,6,6.3,,3.7,,W,W,65,,  W,,5,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,11,12,5.2,,2.1,,W,W,57,,  W,,5,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,11,18,3.7,,1.1,,W,W,61,, SW,,1,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,12,6,2.7,,0.7,,W,W,68,,  W,,5,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,12,12,3.4,,1.4,,W,W,69,,  W,,6,,8,,4,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,12,18,2.7,,0.9,,W,W,71,,  W,,4,,5,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,13,6,2.1,,0.2,,W,W,69,,  W,,2,,1,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,13,12,6.3,,2.1,,W,W,45,,WSW,,4,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,13,18,1.6,,-1.0,,W,W,57,,  C,,0,,0,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,14,6,2.7,,2.3,,W,W,94,,  C,,0,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,14,12,6.9,,4.4,,W,W,67,,  W,,3,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,14,18,6.0,,3.7,,W,W,68,,WNW,,2,,8,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,15,6,2.5,,1.2,,W,W,79,,WSW,,1,,6,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,15,12,7.4,,3.9,,W,W,55,, SW,,1,,4,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,15,18,4.0,,2.3,,W,W,74,,ENE,,1,,1,,8,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,16,6,-1.5,,-1.7,,L,W,95,,  C,,0,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,16,12,13.9,,7.2,,W,W,35,,WSW,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,16,18,7.1,,3.7,,W,W,56,,  C,,0,,5,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,17,6,4.7,,2.6,,W,W,70,,WSW,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,17,12,16.0,,9.3,,W,W,39,,  W,,2,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,17,18,11.0,,7.5,,W,W,61,,WSW,,1,,7,,9,
250190390,KRAKÓW-OBSERWATORIUM,2020,2,18,6,7.3,,5.5,,W,W,76,,  W,,1,,7,,9,
